time_submit_value,time_duration_h,time_limit,required_cpus
42852,0,15,1024
42852,0,15,1024
42852,0,15,1024
42852,0.016666666546371,15,1024
42852,0,15,1024
42852,0.033333333441988,15,1024
42852,0.033333333441988,15,1024
42852,0.016666666720994,15,1024
42852,0.033333333267365,15,1024
42852,0.016666666720994,15,1024
42852,0.016666666720994,15,1024
42852,0.033333333441988,15,1024
42852,0.016666666720994,15,1024
42852,0.033333333441988,15,1024
42852,0.033333333267365,15,1024
42852,0.016666666720994,15,1024
42852,0.033333333267365,15,1024
42852,0.016666666720994,15,1024
42852,0.016666666720994,15,1024
42852,0.033333333267365,15,1024
42852,0.033333333267365,15,1024
42852,0.033333333441988,15,1024
42852,0.016666666720994,15,1024
42852,0.033333333441988,15,1024
42852,0.033333333441988,15,1024
42852,0.033333333267365,15,1024
42852,0.033333333267365,15,1024
42852,0.033333333267365,15,1024
42852,0.049999999988359,15,1024
42852,0.033333333441988,15,1024
42852,0.033333333441988,15,1024
42852,0.033333333441988,1440,512
42852,0.033333333441988,1440,512
42852,0.033333333441988,15,1024
42852,0.033333333441988,15,1024
42852,11.4000000001397,1440,512
42852,11.4833333333954,1440,512
42852,11.7833333333256,1440,512
42852,10.7666666666628,1440,512
42852,4.30000000004657,1440,1024
42852,0.399999999906868,720,256
42852,0.383333333360497,720,256
42852,0,15,32
42852,0,15,32
42852,0.116666666523088,15,32
42852,0.116666666523088,15,32
42852,0,15,32
42852,0,15,32
42852,0,15,32
42852,0,15,32
42852,0,15,32
42852,0,15,32
42852,0.399999999906868,720,256
42853,0,720,256
42853,12,720,256
42853,12,720,256
42853,8.06666666659294,1440,512
42853,7.83333333337214,1440,512
42853,12,720,256
42853,7.84999999991851,1440,512
42853,0.083333333255723,5,32
42853,0.083333333430346,5,32
42853,0.133333333418705,15,32
42853,0.016666666720994,15,32
42853,0,25,32
42853,0.016666666546371,25,32
42853,0.049999999988359,3,32
42853,0.016666666546371,3,32
42853,0.016666666720994,3,32
42853,0,3,32
42853,0.016666666720994,3,32
42853,0.016666666720994,5,32
42853,0.016666666720994,5,128
42853,0,5,256
42853,0.016666666546371,5,256
42853,0,5,256
42853,0,5,512
42853,0.016666666720994,15,32
42853,0.016666666546371,15,128
42853,0.016666666720994,15,32
42853,0,15,32
42853,0.016666666546371,15,32
42853,0,15,32
42853,0.016666666720994,15,32
42853,0.016666666720994,15,32
42853,0,15,32
42853,0,15,32
42853,0.016666666720994,15,32
42853,0.016666666720994,15,32
42853,0,15,32
42853,0.016666666720994,15,32
42853,0,15,32
42853,0.016666666546371,15,32
42853,0,15,32
42853,0.016666666546371,15,32
42853,0.016666666546371,15,32
42853,0,15,32
42853,0,15,32
42853,0,15,32
42853,12,720,256
42853,8.39999999996508,1440,512
42853,12.0666666667094,1440,512
42854,12,720,256
42854,8.46666666667443,1440,512
42854,0.049999999988359,1440,512
42854,0.033333333267365,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0.016666666546371,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,8.11666666675592,1440,512
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666546371,15,32
42854,0.016666666720994,15,32
42854,0.016666666546371,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0.016666666546371,15,32
42854,0.016666666546371,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666546371,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0,15,32
42854,0.016666666720994,15,32
42855,12.3166666666511,1440,512
42855,0,15,32
42855,0,5,512
42855,0,5,512
42855,0,5,512
42855,4.00000000011642,1440,512
42855,4.40000000002328,1440,512
42855,5.1166666665813,1440,512
42855,5.29999999998836,1440,512
42855,6.01666666672099,1440,512
42855,5.86666666675592,1440,512
42855,6.06666666653473,1440,512
42855,2.6333333333605,1440,512
42855,0.049999999988359,1440,512
42855,2.41666666668607,1440,512
42855,0,5,512
42855,0,2,512
42855,0,2,256
42855,0.016666666720994,2,256
42855,0,5,32
42855,0,5,32
42855,0,5,32
42855,0,5,32
42855,0,5,32
42855,0.600000000034925,1440,512
42855,0.999999999941792,1440,512
42855,0.083333333430346,1440,512
42855,0,15,32
42855,0.016666666546371,15,64
42855,0,1440,512
42855,0.033333333267365,1440,512
42855,6.66666666656965,1440,512
42855,5.51666666666279,1440,512
42855,0.016666666720994,15,32
42855,0,15,32
42855,0.250000000116415,15,32
42855,0.016666666720994,5,256
42855,0,5,256
42855,0.016666666546371,5,256
42855,0,10,256
42855,0,10,256
42855,0,15,32
42855,0.116666666697711,15,32
42855,0.016666666720994,1440,512
42855,0.033333333267365,1440,512
42855,0.266666666662786,1440,512
42855,0.200000000128057,1440,512
42856,0,10,256
42856,0.066666666534729,1440,512
42856,0,10,256
42856,0,10,256
42856,0,10,256
42856,0.116666666697711,1440,512
42856,0,10,256
42856,0,10,256
42856,0.016666666720994,10,256
42856,0,10,256
42856,0,10,256
42856,0,10,256
42856,0,10,256
42856,0.033333333441988,1440,512
42856,12.8833333334187,1440,512
42856,0.083333333255723,1440,512
42856,0.099999999976717,1440,512
42856,0.066666666709352,1440,512
42856,0.066666666709352,1440,512
42856,0.149999999965075,1440,512
42856,13.9333333333489,1440,512
42856,2.81666666676756,1440,512
42856,4.1333333333605,1440,512
42856,2.83333333331393,1440,512
42856,2.83333333331393,1440,512
42856,12,720,256
42856,9.71666666655801,1440,512
42856,9.46666666661622,1440,512
42856,9.79999999998836,1440,512
42856,0.816666666709352,1440,512
42856,0,15,64
42856,9.70000000001164,1440,512
42856,0.133333333244082,1440,512
42856,0.033333333441988,1440,512
42856,0,1440,512
42856,3.76666666672099,1440,512
42856,0.18333333323244,1440,512
42856,0.133333333244082,15,32
42856,0.133333333244082,15,32
42856,0.116666666697711,15,32
42856,0.266666666662786,1440,512
42856,0,1440,512
42856,4.09999999991851,1440,512
42856,0,15,32
42856,0.016666666546371,15,32
42856,0,5,32
42856,0,10,256
42856,0.016666666546371,10,256
42856,0,10,256
42856,0.016666666720994,10,256
42856,0.016666666720994,10,256
42856,0.016666666720994,10,256
42856,0,10,256
42856,0.016666666720994,10,256
42856,0.016666666720994,10,256
42856,0,10,256
42856,0,10,256
42856,0.016666666546371,10,256
42856,0,10,256
42856,0,10,256
42856,0,10,256
42856,0,10,256
42856,0.016666666720994,10,256
42856,0.016666666720994,10,256
42856,0,10,256
42857,9.91666666668607,1440,512
42857,0,15,32
42857,0.016666666546371,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0.116666666697711,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666546371,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,2.29999999998836,1440,512
42857,0,15,64
42857,0,15,64
42857,0,15,64
42857,0,15,64
42857,24,1440,512
42857,0.016666666546371,15,32
42857,0,15,64
42857,0,2,512
42857,0,2,512
42857,0.016666666546371,2,256
42857,0.016666666720994,2,256
42857,0.016666666546371,2,256
42857,0,15,32
42857,0.550000000046566,1440,512
42857,0,2,256
42857,0,2,64
42857,0.716666666732635,1440,512
42857,0.016666666720994,2,512
42857,0.016666666720994,2,1024
42857,0,2,512
42857,0,2,512
42857,0,2,512
42857,21.6499999998487,1440,512
42857,0.016666666720994,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0.016666666546371,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0.016666666546371,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0.033333333267365,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0.016666666720994,5,512
42857,0,5,512
42857,0,5,512
42857,0,15,32
42857,0,5,512
42857,0,5,512
42857,0,15,32
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0.016666666546371,5,512
42857,0.016666666546371,15,32
42857,0.016666666720994,5,512
42857,0,5,512
42857,0.016666666720994,5,512
42857,0.016666666720994,5,512
42857,0,5,512
42857,0.016666666546371,5,512
42857,0,5,512
42857,0.016666666720994,5,512
42857,0,5,512
42857,0,5,512
42857,0.016666666720994,5,512
42857,0,5,512
42857,0,5,512
42857,0.016666666546371,5,512
42857,0,5,512
42857,0,15,32
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0.016666666720994,5,512
42857,0,5,512
42857,0,5,512
42857,0,5,512
42857,0.016666666720994,5,512
42857,0,5,512
42857,0,5,512
42857,21.3833333333605,1440,512
42857,20.9000000000233,1440,512
42857,23.4999999999418,1440,512
42857,21.8833333334187,1440,512
42857,0.016666666720994,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666546371,15,32
42857,0.016666666546371,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0.016666666720994,15,64
42857,0.016666666546371,5,32
42857,0.016666666720994,5,32
42857,0,5,32
42857,0,5,32
42857,0.016666666546371,5,32
42857,0.016666666720994,2,256
42857,0,2,256
42857,0,5,256
42857,0.016666666720994,5,256
42857,0.133333333418705,15,32
42857,0.116666666697711,15,32
42857,0.116666666523088,15,32
42857,0.083333333255723,15,32
42857,0.066666666709352,15,32
42857,0.083333333430346,15,32
42857,0.049999999988359,15,32
42857,0.049999999988359,15,32
42857,0.049999999988359,15,32
42857,0.133333333244082,15,32
42857,0.133333333244082,15,32
42857,0.116666666697711,15,32
42857,0.066666666709352,15,32
42857,0.083333333255723,15,32
42857,0.083333333430346,15,32
42857,0.049999999988359,15,32
42857,0.049999999988359,15,32
42857,0.049999999988359,15,32
42857,0.133333333244082,15,32
42857,0.133333333418705,15,32
42857,0.116666666697711,15,32
42857,0.083333333255723,15,32
42857,0.066666666709352,15,32
42857,0.083333333430346,15,32
42857,0.066666666709352,15,32
42857,0.049999999988359,15,32
42857,0.049999999988359,15,32
42857,0.016666666720994,5,32
42857,0,5,32
42857,0.016666666720994,5,32
42857,0.016666666720994,5,256
42857,0.016666666720994,5,32
42857,0.016666666546371,5,256
42857,0.033333333267365,5,256
42857,0.016666666546371,5,256
42857,0,5,256
42857,0.033333333267365,5,256
42857,0.016666666720994,5,256
42857,0.016666666720994,5,256
42857,0.033333333267365,5,256
42857,0.033333333441988,5,256
42857,0.033333333267365,5,256
42857,0.016666666720994,5,256
42857,0.033333333267365,5,256
42857,0.033333333441988,5,256
42857,0.016666666720994,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0.016666666720994,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0,15,32
42857,0.016666666720994,15,32
42857,0,5,256
42857,0,15,32
42857,0.016666666720994,15,32
42857,0.016666666546371,5,256
42857,0.016666666720994,5,256
42857,0,5,256
42857,0,5,256
42857,0.016666666720994,5,256
42857,0,5,256
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0.016666666720994,1,32
42858,0,1,32
42858,0.016666666546371,15,32
42858,0.016666666720994,1,32
42858,1.25000000005821,1440,512
42858,0,15,32
42858,0,1,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,1,32
42858,0,15,32
42858,0.016666666546371,1,32
42858,0,15,32
42858,0,1,32
42858,0,15,32
42858,0,15,64
42858,0,1,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,64
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.233333333220799,15,64
42858,0.016666666720994,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0.016666666546371,15,64
42858,0.016666666720994,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,64
42858,0,15,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,64
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,64
42858,0.249999999941792,15,128
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0,15,64
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0,15,64
42858,0,15,64
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,64
42858,0.033333333441988,15,128
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0,15,64
42858,0,15,128
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0.016666666546371,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,64
42858,0.016666666546371,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,64
42858,0.016666666546371,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,64
42858,0.016666666546371,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,64
42858,0,15,128
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0.049999999988359,15,32
42858,0.033333333441988,15,32
42858,0.049999999988359,15,32
42858,0.033333333441988,15,32
42858,0.049999999988359,15,32
42858,0.066666666709352,10,256
42858,0.049999999988359,10,128
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0.016666666720994,5,32
42858,9.2333333332208,1440,512
42858,0,15,128
42858,0,5,32
42858,0,5,32
42858,0.016666666720994,5,32
42858,0,15,32
42858,0.016666666546371,5,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,5,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,5,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,5,32
42858,0,5,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,7.56666666670935,1440,512
42858,0.016666666720994,15,32
42858,0,15,32
42858,0.016666666720994,5,32
42858,0,15,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0.016666666546371,5,32
42858,0.016666666720994,5,32
42858,0.016666666720994,15,32
42858,0.016666666546371,15,32
42858,0.733333333279006,120,128
42858,0,5,32
42858,0,5,32
42858,0.016666666720994,5,32
42858,0.083333333255723,5,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,5,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0.016666666546371,5,32
42858,0.016666666546371,15,32
42858,0.016666666720994,5,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0.016666666720994,5,32
42858,0,5,32
42858,0.033333333267365,120,128
42858,0,5,32
42858,0.016666666720994,15,32
42858,0.199999999953434,120,128
42858,0,5,32
42858,0.016666666546371,15,32
42858,0.016666666720994,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0,5,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0.016666666546371,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666546371,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0.016666666720994,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,15,32
42858,0,5,32
42858,0.033333333267365,120,32
42858,0.149999999965075,120,32
42858,0.016666666546371,5,32
42858,0.016666666720994,120,32
42858,0.266666666662786,120,32
42858,0.199999999953434,120,256
42858,0.350000000093132,120,32
42858,0.199999999953434,120,256
42858,0.083333333255723,30,128
42858,0.049999999988359,120,32
42858,0,5,32
42858,0.133333333244082,120,32
42858,0.166666666686069,30,128
42858,0.083333333255723,120,32
42858,0.016666666546371,5,32
42858,0.099999999976717,120,32
42858,1.85000000009313,120,32
42858,0.333333333372138,30,256
42858,18.7333333334536,1440,1024
42858,0,5,256
42858,0.016666666546371,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666546371,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666546371,5,256
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666546371,15,64
42858,0,15,64
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,15,64
42858,0,15,64
42858,0,5,32
42858,0,5,32
42858,0.016666666720994,5,32
42858,0,5,32
42858,1.99999999988358,120,32
42858,0,5,32
42858,0.016666666720994,5,32
42858,0.466666666790843,1440,512
42858,0,5,32
42858,0.016666666720994,5,32
42858,0,5,32
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,5,256
42858,0,5,256
42858,0.233333333395421,1440,512
42858,0,5,32
42858,0,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666546371,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,5,256
42858,0,5,256
42858,0,5,256
42858,0.016666666720994,15,64
42858,14.5500000001048,1440,512
42858,0,15,64
42858,0.016666666720994,15,64
42858,0.016666666720994,15,64
42858,0,5,32
42858,0.083333333255723,5,32
42858,0,15,64
42858,0.016666666720994,15,64
42858,0.083333333255723,5,32
42858,0.049999999988359,3,32
42858,0.016666666546371,15,64
42858,0.049999999988359,3,32
42859,0.049999999988359,3,32
42859,0.016666666720994,15,64
42859,0.016666666546371,15,64
42859,0,15,64
42859,0.049999999988359,3,32
42859,0.249999999941792,120,32
42859,0.016666666720994,15,64
42859,0.049999999988359,15,64
42859,0.016666666720994,15,64
42859,0.166666666686069,10,32
42859,0.166666666686069,10,32
42859,0.016666666720994,15,32
42859,0,15,32
42859,0,15,32
42859,0,15,32
42859,1.99999999988358,120,32
42859,0,15,32
42859,0.016666666546371,15,32
42859,0.016666666720994,15,32
42859,0,15,32
42859,0,15,32
42859,0,15,32
42859,0.016666666546371,15,32
42859,0.016666666546371,15,32
42859,0,15,32
42859,0,15,32
42859,0,15,32
42859,0.016666666720994,15,32
42859,0,15,32
42859,0,15,32
42859,0,15,32
42859,0,15,32
42859,0.016666666720994,15,32
42859,0.016666666720994,15,32
42859,0.016666666546371,15,32
42859,0,15,32
42859,0,15,32
42859,0.016666666720994,15,32
42859,0.016666666720994,15,32
42859,0.016666666720994,15,32
42859,12,720,256
42859,12,720,256
42859,0,10,32
42859,0,10,32
42859,0,10,32
42859,0,10,32
42859,0.166666666686069,10,32
42859,0.166666666686069,10,32
42859,0.016666666720994,15,32
42859,0,10,32
42859,0.166666666686069,10,32
42859,0.166666666686069,10,32
42859,0.166666666686069,10,32
42859,0.166666666686069,10,32
42859,0.016666666720994,1,32
42859,0.016666666546371,1,32
42859,0.049999999988359,3,32
42859,0.049999999988359,3,32
42859,0,15,32
42859,0.016666666546371,15,32
42859,0.016666666546371,15,32
42859,0,15,64
42859,0.033333333267365,15,128
42859,0,3,32
42859,0,3,32
42859,0,3,32
42859,0,3,32
42859,0.016666666720994,15,128
42859,0,15,128
42859,0,3,32
42859,0,3,32
42859,0,3,32
42859,0.016666666546371,15,64
42859,0.016666666720994,3,32
42859,0.016666666720994,15,128
42859,0.099999999976717,15,64
42859,0.249999999941792,15,64
42859,0,15,32
42859,0.083333333430346,15,64
42859,0,15,64
42859,0.016666666720994,15,128
42859,0,15,128
42859,0,15,128
42859,0.016666666720994,15,64
42859,0.016666666546371,15,64
42859,0.016666666720994,15,128
42859,7.68333333340706,1440,512
42859,0.75,180,256
42859,1.16666666662786,120,32
42859,1.99999999988358,120,32
42859,8.49999999994179,1440,512
42859,1.99999999988358,120,32
42859,0.016666666546371,5,32
42859,0,5,32
42859,0.016666666720994,5,32
42859,0,15,32
42859,0,15,32
42859,0.083333333255723,5,32
42859,0.216666666674428,120,32
42859,2.00000000005821,120,32
42859,0,5,32
42859,0.083333333255723,5,32
42859,0.333333333372138,120,32
42859,0,30,32
42859,0.016666666546371,30,32
42859,0.016666666546371,30,32
42859,0,5,32
42859,2.00000000005821,120,32
42859,0.083333333430346,5,32
42859,0,5,32
42859,0,5,32
42859,0,5,32
42859,0,2,32
42859,0,15,32
42859,0,2,32
42859,0,15,32
42859,0.016666666720994,16,64
42859,0,16,64
42859,2.00000000005821,120,32
42859,0,15,32
42859,0,5,256
42859,0.016666666546371,5,256
42859,0.016666666546371,5,256
42859,0.016666666720994,5,256
42859,0,5,256
42859,0.016666666546371,5,256
42859,0,720,256
42859,12,720,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0.016666666546371,5,256
42859,0.799999999988359,120,32
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0,5,256
42859,0.016666666720994,5,256
42859,0,5,256
42859,0,5,256
42859,0.650000000023283,120,32
42859,0.466666666790843,120,32
42860,11.0999999998603,720,32
42860,7.81666666665114,1440,512
42860,0.56666666676756,120,32
42860,0.016666666720994,120,32
42860,0.333333333372138,120,32
42860,1.75000000011642,120,32
42860,2.00000000005821,120,32
42860,0,2,32
42860,0.016666666720994,2,32
42860,0,2,32
42860,0,2,32
42860,0,2,32
42860,0.016666666546371,2,32
42860,0,2,32
42860,0,2,32
42860,0,2,32
42860,0,2,32
42860,0.016666666546371,2,32
42860,0.016666666720994,2,32
42860,0,2,32
42860,0,2,32
42860,0,2,32
42860,0.016666666720994,2,32
42860,0.016666666720994,2,32
42860,0,2,32
42860,0,2,32
42860,0.016666666720994,2,32
42860,0.016666666546371,2,32
42860,0,2,32
42860,0.016666666720994,2,32
42860,0.650000000023283,120,32
42860,0.016666666720994,2,32
42860,0,2,32
42860,0,2,32
42860,1.95000000006985,720,32
42860,0,2,32
42860,0.016666666720994,2,32
42860,0,2,32
42860,0,2,32
42860,0,2,32
42860,0.016666666546371,2,32
42860,0,2,32
42860,0.166666666686069,720,32
42860,0.600000000034925,720,32
42860,0.766666666720994,720,32
42860,12,720,32
42861,0,15,32
42861,0.016666666546371,15,32
42861,0,15,32
42861,0,15,32
42861,0,15,32
42861,0,15,32
42861,0.016666666546371,15,32
42861,0,15,32
42861,0,15,32
42861,0,15,32
42861,0.016666666720994,15,32
42861,0,15,32
42861,0,15,32
42861,0,15,32
42861,0,15,32
42861,0,15,32
42861,0.016666666720994,15,32
42861,0.016666666720994,15,32
42861,0.016666666546371,15,32
42861,0.016666666546371,15,32
42861,0,15,32
42861,0,15,32
42861,0.016666666720994,15,32
42861,0,15,32
42861,0,15,32
42861,0,15,32
42861,0.016666666720994,15,32
42861,0,120,64
42861,0.883333333418705,120,64
42861,0,120,64
42861,0.033333333267365,120,64
42861,1.35000000003492,120,64
42861,0.233333333395421,120,64
42861,0.016666666546371,120,512
42861,0.583333333313931,120,64
42861,0.966666666674428,1440,512
42861,2.56666666665114,1440,512
42861,3.08333333325572,1440,512
42861,0.016666666720994,720,32
42861,0,720,32
42861,0.350000000093132,720,32
42861,0,2,32
42861,0.549999999871943,720,32
42861,0,2,32
42861,0.016666666546371,2,32
42861,0.466666666790843,720,32
42861,0.016666666546371,2,32
42862,0,2,32
42862,0,120,32
42862,0,120,32
42862,0.016666666546371,120,32
42862,0.016666666546371,120,32
